Product,Category,Brand,Cost_Price,Sale_Price,order_date,customer_id,Discount_Band,Units Sold,month_num,year,Revenue,Total_Cost,Discount,Discounted_Revenue,Profit
MV7,Dynamic Microphone,Shure,174,199,01-03-2022,United States of America,Medium,16,3,2022,3184,2784,0,3184,400
QuadCast S,Streaming Microphone,HyperX,97,139,01-03-2022,Mexico,Medium,14,3,2022,1946,1358,0,1946,588
NT1-A,Condenser Microphone,Rode,160,229,01-03-2022,Germany,Medium,3,3,2022,687,480,0,687,207
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-03-2022,Canada,Medium,16,3,2022,2704,1888,0,2704,816
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-03-2022,Mexico,Medium,11,3,2022,1859,1298,0,1859,561
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-03-2022,Germany,Medium,1,3,2022,169,118,0,169,51
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-03-2022,France,Medium,10,3,2022,1990,900,0,1990,1090
NT1-A,Condenser Microphone,Rode,160,229,01-03-2022,France,Medium,7,3,2022,1603,1120,0,1603,483
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-03-2022,Germany,Medium,24,3,2022,4056,2832,0,4056,1224
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-03-2022,Germany,Medium,5,3,2022,745,520,0,745,225
QuadCast S,Streaming Microphone,HyperX,97,139,01-03-2022,France,Medium,23,3,2022,3197,2231,0,3197,966
NT1-A,Condenser Microphone,Rode,160,229,01-03-2022,United States of America,High,26,3,2022,5954,4160,0,5954,1794
MV7,Dynamic Microphone,Shure,174,199,01-03-2022,Canada,High,13,3,2022,2587,2262,0,2587,325
MV7,Dynamic Microphone,Shure,174,199,01-03-2022,Mexico,High,25,3,2022,4975,4350,0,4975,625
QuadCast S,Streaming Microphone,HyperX,97,139,01-03-2022,Canada,High,9,3,2022,1251,873,0,1251,378
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-03-2022,United States of America,High,22,3,2022,3278,2288,0,3278,990
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-03-2022,Mexico,High,19,3,2022,3781,1710,0,3781,2071
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-03-2022,Canada,High,9,3,2022,1521,1062,0,1521,459
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-03-2022,France,High,28,3,2022,4732,3304,0,4732,1428
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-03-2022,Germany,High,4,3,2022,796,360,0,796,436
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-03-2022,Mexico,High,24,3,2022,3576,2496,0,3576,1080
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-03-2022,United States of America,High,29,3,2022,4901,3422,0,4901,1479
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-03-2022,Mexico,High,18,3,2022,3042,2124,0,3042,918
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-03-2022,United States of America,High,24,3,2022,4776,2160,0,4776,2616
QuadCast S,Streaming Microphone,HyperX,97,139,01-03-2022,Canada,High,13,3,2022,1807,1261,0,1807,546
NT1-A,Condenser Microphone,Rode,160,229,01-02-2022,Canada,None,5,2,2022,1145,800,0,1145,345
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-02-2022,Canada,None,17,2,2022,3383,1530,0,3383,1853
MV7,Dynamic Microphone,Shure,174,199,01-02-2022,Germany,Low,26,2,2022,5174,4524,0,5174,650
MV7,Dynamic Microphone,Shure,174,199,01-02-2022,Mexico,Low,3,2,2022,597,522,0,597,75
NT1-A,Condenser Microphone,Rode,160,229,01-02-2022,United States of America,Low,23,2,2022,5267,3680,0,5267,1587
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,Germany,Low,10,2,2022,1690,1180,0,1690,510
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-02-2022,United States of America,Low,28,2,2022,5572,2520,0,5572,3052
QuadCast S,Streaming Microphone,HyperX,97,139,01-02-2022,Mexico,Low,4,2,2022,556,388,0,556,168
MV7,Dynamic Microphone,Shure,174,199,01-02-2022,Germany,Low,8,2,2022,1592,1392,0,1592,200
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,Germany,Low,25,2,2022,4225,2950,0,4225,1275
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,Mexico,Low,25,2,2022,4225,2950,0,4225,1275
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-02-2022,Germany,Low,16,2,2022,3184,1440,0,3184,1744
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-02-2022,Germany,Low,10,2,2022,1990,900,0,1990,1090
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-02-2022,Mexico,Low,19,2,2022,3781,1710,0,3781,2071
QuadCast S,Streaming Microphone,HyperX,97,139,01-02-2022,Germany,Low,20,2,2022,2780,1940,0,2780,840
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-02-2022,Germany,Low,16,2,2022,2384,1664,0,2384,720
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,Germany,Low,21,2,2022,3549,2478,0,3549,1071
QuadCast S,Streaming Microphone,HyperX,97,139,01-02-2022,Germany,Low,10,2,2022,1390,970,0,1390,420
MV7,Dynamic Microphone,Shure,174,199,01-02-2022,Canada,Low,17,2,2022,3383,2958,0,3383,425
NT1-A,Condenser Microphone,Rode,160,229,01-02-2022,Canada,Low,17,2,2022,3893,2720,0,3893,1173
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,United States of America,Low,29,2,2022,4901,3422,0,4901,1479
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,Mexico,Low,16,2,2022,2704,1888,0,2704,816
QuadCast S,Streaming Microphone,HyperX,97,139,01-02-2022,Mexico,Low,23,2,2022,3197,2231,0,3197,966
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-02-2022,United States of America,Low,26,2,2022,3874,2704,0,3874,1170
NT1-A,Condenser Microphone,Rode,160,229,01-02-2022,Germany,Medium,5,2,2022,1145,800,0,1145,345
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-02-2022,Germany,Medium,23,2,2022,3427,2392,0,3427,1035
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,Canada,Medium,11,2,2022,1859,1298,0,1859,561
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,Canada,Medium,10,2,2022,1690,1180,0,1690,510
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,France,Medium,7,2,2022,1183,826,0,1183,357
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-02-2022,France,Medium,3,2,2022,597,270,0,597,327
QuadCast S,Streaming Microphone,HyperX,97,139,01-02-2022,Canada,Medium,12,2,2022,1668,1164,0,1668,504
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-02-2022,Canada,Medium,20,2,2022,2980,2080,0,2980,900
MV7,Dynamic Microphone,Shure,174,199,01-02-2022,Canada,Medium,9,2,2022,1791,1566,0,1791,225
NT1-A,Condenser Microphone,Rode,160,229,01-02-2022,France,Medium,5,2,2022,1145,800,0,1145,345
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,Canada,Medium,9,2,2022,1521,1062,0,1521,459
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,United States of America,Medium,6,2,2022,1014,708,0,1014,306
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-02-2022,France,Medium,3,2,2022,597,270,0,597,327
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-02-2022,France,Medium,27,2,2022,5373,2430,0,5373,2943
QuadCast S,Streaming Microphone,HyperX,97,139,01-02-2022,France,Medium,5,2,2022,695,485,0,695,210
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-02-2022,United States of America,Medium,27,2,2022,4023,2808,0,4023,1215
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-02-2022,France,Medium,20,2,2022,2980,2080,0,2980,900
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-02-2022,France,Medium,15,2,2022,2235,1560,0,2235,675
NT1-A,Condenser Microphone,Rode,160,229,01-02-2022,France,Medium,0,2,2022,0,0,0,0,0
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,France,Medium,21,2,2022,3549,2478,0,3549,1071
MV7,Dynamic Microphone,Shure,174,199,01-02-2022,Mexico,Medium,18,2,2022,3582,3132,0,3582,450
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,Mexico,Medium,16,2,2022,2704,1888,0,2704,816
MV7,Dynamic Microphone,Shure,174,199,01-02-2022,United States of America,High,8,2,2022,1592,1392,0,1592,200
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,United States of America,High,15,2,2022,2535,1770,0,2535,765
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,France,High,2,2,2022,338,236,0,338,102
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-02-2022,United States of America,High,4,2,2022,796,360,0,796,436
QuadCast S,Streaming Microphone,HyperX,97,139,01-02-2022,United States of America,High,26,2,2022,3614,2522,0,3614,1092
QuadCast S,Streaming Microphone,HyperX,97,139,01-02-2022,France,High,16,2,2022,2224,1552,0,2224,672
MV7,Dynamic Microphone,Shure,174,199,01-02-2022,France,High,23,2,2022,4577,4002,0,4577,575
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,France,High,12,2,2022,2028,1416,0,2028,612
NT1-A,Condenser Microphone,Rode,160,229,01-02-2022,Germany,High,18,2,2022,4122,2880,0,4122,1242
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,Germany,High,27,2,2022,4563,3186,0,4563,1377
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-02-2022,Mexico,High,17,2,2022,3383,1530,0,3383,1853
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-02-2022,Mexico,High,10,2,2022,1490,1040,0,1490,450
NT1-A,Condenser Microphone,Rode,160,229,01-02-2022,Mexico,High,29,2,2022,6641,4640,0,6641,2001
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,Mexico,High,7,2,2022,1183,826,0,1183,357
MV7,Dynamic Microphone,Shure,174,199,01-02-2022,United States of America,High,12,2,2022,2388,2088,0,2388,300
NT1-A,Condenser Microphone,Rode,160,229,01-02-2022,United States of America,High,23,2,2022,5267,3680,0,5267,1587
NT1-A,Condenser Microphone,Rode,160,229,01-02-2022,Mexico,High,26,2,2022,5954,4160,0,5954,1794
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,Canada,High,30,2,2022,5070,3540,0,5070,1530
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-02-2022,Canada,High,20,2,2022,3980,1800,0,3980,2180
QuadCast S,Streaming Microphone,HyperX,97,139,01-02-2022,Canada,High,20,2,2022,2780,1940,0,2780,840
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-02-2022,Canada,High,16,2,2022,2384,1664,0,2384,720
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-02-2022,Mexico,High,4,2,2022,596,416,0,596,180
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-02-2022,United States of America,High,17,2,2022,2873,2006,0,2873,867
QuadCast S,Streaming Microphone,HyperX,97,139,01-02-2022,United States of America,High,29,2,2022,4031,2813,0,4031,1218
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-01-2022,France,None,27,1,2022,4563,3186,0,4563,1377
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-01-2022,Mexico,None,24,1,2022,4056,2832,0,4056,1224
QuadCast S,Streaming Microphone,HyperX,97,139,01-01-2022,France,None,20,1,2022,2780,1940,0,2780,840
MV7,Dynamic Microphone,Shure,174,199,01-01-2022,United States of America,Low,2,1,2022,398,348,0,398,50
NT1-A,Condenser Microphone,Rode,160,229,01-01-2022,United States of America,Low,23,1,2022,5267,3680,0,5267,1587
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-01-2022,United States of America,Low,28,1,2022,4172,2912,0,4172,1260
NT1-A,Condenser Microphone,Rode,160,229,01-01-2022,Germany,Low,16,1,2022,3664,2560,0,3664,1104
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-01-2022,Mexico,Low,26,1,2022,4394,3068,0,4394,1326
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-01-2022,United States of America,Low,17,1,2022,3383,1530,0,3383,1853
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-01-2022,Canada,Low,1,1,2022,199,90,0,199,109
QuadCast S,Streaming Microphone,HyperX,97,139,01-01-2022,United States of America,Low,25,1,2022,3475,2425,0,3475,1050
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-01-2022,Canada,Medium,25,1,2022,4225,2950,0,4225,1275
NT1-A,Condenser Microphone,Rode,160,229,01-01-2022,Mexico,Medium,5,1,2022,1145,800,0,1145,345
MV7,Dynamic Microphone,Shure,174,199,01-01-2022,Mexico,Medium,8,1,2022,1592,1392,0,1592,200
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-01-2022,France,Medium,18,1,2022,3042,2124,0,3042,918
QuadCast S,Streaming Microphone,HyperX,97,139,01-01-2022,Germany,Medium,7,1,2022,973,679,0,973,294
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-01-2022,United States of America,Medium,28,1,2022,4732,3304,0,4732,1428
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-01-2022,Germany,Medium,14,1,2022,2366,1652,0,2366,714
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-01-2022,Germany,Medium,25,1,2022,3725,2600,0,3725,1125
NT1-A,Condenser Microphone,Rode,160,229,01-01-2022,Canada,Medium,22,1,2022,5038,3520,0,5038,1518
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-01-2022,Germany,Medium,21,1,2022,3549,2478,0,3549,1071
NT1-A,Condenser Microphone,Rode,160,229,01-01-2022,France,Medium,17,1,2022,3893,2720,0,3893,1173
QuadCast S,Streaming Microphone,HyperX,97,139,01-01-2022,France,Medium,8,1,2022,1112,776,0,1112,336
QuadCast S,Streaming Microphone,HyperX,97,139,01-01-2022,Mexico,High,26,1,2022,3614,2522,0,3614,1092
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-01-2022,France,High,8,1,2022,1592,720,0,1592,872
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-01-2022,Mexico,High,27,1,2022,5373,2430,0,5373,2943
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-01-2022,Mexico,High,20,1,2022,2980,2080,0,2980,900
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-01-2022,United States of America,High,9,1,2022,1521,1062,0,1521,459
MV7,Dynamic Microphone,Shure,174,199,01-01-2022,Canada,High,25,1,2022,4975,4350,0,4975,625
QuadCast S,Streaming Microphone,HyperX,97,139,01-01-2022,Canada,High,28,1,2022,3892,2716,0,3892,1176
Arctis 7P+,Wireless Gaming Headset,SteelSeries,104,149,01-01-2022,Canada,High,9,1,2022,1341,936,0,1341,405
MV7,Dynamic Microphone,Shure,174,199,01-01-2022,Germany,High,8,1,2022,1592,1392,0,1592,200
AudioBox USB 96 Studio,Recording Bundle,PreSonus,90,199,01-01-2022,Germany,High,17,1,2022,3383,1530,0,3383,1853
MV7,Dynamic Microphone,Shure,174,199,01-01-2022,France,High,5,1,2022,995,870,0,995,125
Scarlett 2i2,Audio Interface,Focusrite,118,169,01-01-2022,Canada,High,19,1,2022,3211,2242,0,3211,969
